scene_path,scene_token,expected_ids,num_detected,all_predicted_ids,true_positives,false_positives,precision,recall,error
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/ef_gp_3_eo_27.JPG,EF,"['E', 'F']",3,"[np.str_('C'), np.str_('I')]",0,2,0.0,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/ef_gp_3_eo_28.JPG,EF,"['E', 'F']",2,[np.str_('I')],0,1,0.0,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/ef_gp_3_eo_29.JPG,EF,"['E', 'F']",1,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/ef_gp_3_eo_30.JPG,EF,"['E', 'F']",2,[np.str_('I')],0,1,0.0,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/ef_gp_4_eo_00.JPG,EF,"['E', 'F']",0,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/ef_gp_4_eo_01.JPG,EF,"['E', 'F']",0,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/ef_gp_4_eo_02.JPG,EF,"['E', 'F']",3,[np.str_('I')],0,1,0.0,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/ef_gp_4_eo_03.JPG,EF,"['E', 'F']",1,[np.str_('K')],0,1,0.0,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/ef_gp_4_eo_04.JPG,EF,"['E', 'F']",0,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/ef_gp_4_eo_05.JPG,EF,"['E', 'F']",0,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/ef_gp_4_eo_06.JPG,EF,"['E', 'F']",1,[np.str_('I')],0,1,0.0,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/ef_gp_4_eo_07.JPG,EF,"['E', 'F']",0,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/ef_gp_4_eo_08.JPG,EF,"['E', 'F']",0,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/ef_gp_4_eo_09.JPG,EF,"['E', 'F']",0,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/ef_gp_4_eo_10.JPG,EF,"['E', 'F']",0,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/ef_gp_4_eo_11.JPG,EF,"['E', 'F']",0,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/ef_gp_4_eo_12.JPG,EF,"['E', 'F']",0,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/ef_gp_4_eo_13.JPG,EF,"['E', 'F']",0,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/ef_gp_4_eo_14.JPG,EF,"['E', 'F']",0,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/ef_gp_4_eo_15.JPG,EF,"['E', 'F']",0,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/ef_gp_4_eo_16.JPG,EF,"['E', 'F']",0,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/ef_gp_4_eo_17.JPG,EF,"['E', 'F']",0,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/ef_gp_4_eo_18.JPG,EF,"['E', 'F']",1,[np.str_('C')],0,1,0.0,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/ef_gp_4_eo_19.JPG,EF,"['E', 'F']",0,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/ef_gp_4_eo_20.JPG,EF,"['E', 'F']",1,[np.str_('I')],0,1,0.0,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/ef_gp_4_eo_21.JPG,EF,"['E', 'F']",2,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/ef_gp_4_eo_22.JPG,EF,"['E', 'F']",1,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/ef_gp_4_eo_23.JPG,EF,"['E', 'F']",0,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/ef_gp_4_eo_24.JPG,EF,"['E', 'F']",1,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/ef_gp_4_eo_25.JPG,EF,"['E', 'F']",2,[np.str_('C')],0,1,0.0,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/ef_gp_4_eo_26.JPG,EF,"['E', 'F']",4,"[np.str_('C'), np.str_('I')]",0,2,0.0,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/ef_gp_4_eo_27.JPG,EF,"['E', 'F']",1,[np.str_('I')],0,1,0.0,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/ef_gp_4_eo_28.JPG,EF,"['E', 'F']",1,[np.str_('I')],0,1,0.0,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/ef_gp_4_eo_29.JPG,EF,"['E', 'F']",0,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/ef_gp_4_eo_30.JPG,EF,"['E', 'F']",0,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/ef_gp_5_eo_00.JPG,EF,"['E', 'F']",0,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/ef_gp_5_eo_01.JPG,EF,"['E', 'F']",1,[np.str_('I')],0,1,0.0,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/ef_gp_5_eo_02.JPG,EF,"['E', 'F']",0,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/ef_gp_5_eo_03.JPG,EF,"['E', 'F']",0,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/ef_gp_5_eo_04.JPG,EF,"['E', 'F']",0,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/ef_gp_5_eo_05.JPG,EF,"['E', 'F']",0,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/ef_gp_5_eo_06.JPG,EF,"['E', 'F']",1,[np.str_('I')],0,1,0.0,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/ef_gp_5_eo_07.JPG,EF,"['E', 'F']",1,[np.str_('I')],0,1,0.0,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/ef_gp_5_eo_08.JPG,EF,"['E', 'F']",1,[np.str_('I')],0,1,0.0,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/ef_gp_5_eo_09.JPG,EF,"['E', 'F']",0,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/ef_gp_5_eo_10.JPG,EF,"['E', 'F']",1,[np.str_('I')],0,1,0.0,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/ef_gp_5_eo_11.JPG,EF,"['E', 'F']",0,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/ef_gp_5_eo_12.JPG,EF,"['E', 'F']",0,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/ef_gp_5_eo_13.JPG,EF,"['E', 'F']",0,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/ef_gp_5_eo_14.JPG,EF,"['E', 'F']",1,[np.str_('I')],0,1,0.0,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/ef_gp_5_eo_15.JPG,EF,"['E', 'F']",3,"[np.str_('C'), np.str_('I')]",0,2,0.0,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/ef_gp_5_eo_16.JPG,EF,"['E', 'F']",1,[np.str_('I')],0,1,0.0,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/ef_gp_5_eo_17.JPG,EF,"['E', 'F']",1,[np.str_('I')],0,1,0.0,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/ef_gp_5_eo_18.JPG,EF,"['E', 'F']",3,[np.str_('I')],0,1,0.0,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/ef_gp_5_eo_19.JPG,EF,"['E', 'F']",0,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/ef_gp_5_eo_20.JPG,EF,"['E', 'F']",0,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/ef_gp_5_eo_21.JPG,EF,"['E', 'F']",0,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/ef_gp_5_eo_22.JPG,EF,"['E', 'F']",2,[np.str_('I')],0,1,0.0,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/ef_gp_5_eo_23.JPG,EF,"['E', 'F']",0,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/ef_gp_5_eo_24.JPG,EF,"['E', 'F']",1,[np.str_('I')],0,1,0.0,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/ef_gp_5_eo_25.JPG,EF,"['E', 'F']",0,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/ef_gp_5_eo_26.JPG,EF,"['E', 'F']",1,[np.str_('C')],0,1,0.0,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/ef_gp_5_eo_27.JPG,EF,"['E', 'F']",0,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/ef_gp_5_eo_28.JPG,EF,"['E', 'F']",1,[np.str_('I')],0,1,0.0,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/ef_gp_5_eo_29.JPG,EF,"['E', 'F']",1,[np.str_('C')],0,1,0.0,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/ef_gp_5_eo_30.JPG,EF,"['E', 'F']",1,[np.str_('K')],0,1,0.0,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_0_eo_00.JPG,GH,"['G', 'H']",1,[np.str_('G')],1,0,1.0,0.5,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_0_eo_01.JPG,GH,"['G', 'H']",1,[np.str_('I')],0,1,0.0,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_0_eo_02.JPG,GH,"['G', 'H']",1,[np.str_('K')],0,1,0.0,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_0_eo_03.JPG,GH,"['G', 'H']",2,[np.str_('I')],0,1,0.0,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_0_eo_04.JPG,GH,"['G', 'H']",0,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_0_eo_05.JPG,GH,"['G', 'H']",0,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_0_eo_06.JPG,GH,"['G', 'H']",0,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_0_eo_07.JPG,GH,"['G', 'H']",0,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_0_eo_08.JPG,GH,"['G', 'H']",0,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_0_eo_09.JPG,GH,"['G', 'H']",1,[np.str_('I')],0,1,0.0,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_0_eo_10.JPG,GH,"['G', 'H']",0,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_0_eo_11.JPG,GH,"['G', 'H']",0,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_0_eo_12.JPG,GH,"['G', 'H']",0,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_0_eo_13.JPG,GH,"['G', 'H']",1,[np.str_('G')],1,0,1.0,0.5,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_0_eo_14.JPG,GH,"['G', 'H']",1,[np.str_('G')],1,0,1.0,0.5,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_0_eo_15.JPG,GH,"['G', 'H']",2,[np.str_('I')],0,1,0.0,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_0_eo_16.JPG,GH,"['G', 'H']",1,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_0_eo_17.JPG,GH,"['G', 'H']",1,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_0_eo_18.JPG,GH,"['G', 'H']",1,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_0_eo_19.JPG,GH,"['G', 'H']",1,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_0_eo_20.JPG,GH,"['G', 'H']",2,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_0_eo_21.JPG,GH,"['G', 'H']",1,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_0_eo_22.JPG,GH,"['G', 'H']",3,[np.str_('C')],0,1,0.0,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_0_eo_23.JPG,GH,"['G', 'H']",2,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_0_eo_24.JPG,GH,"['G', 'H']",2,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_0_eo_25.JPG,GH,"['G', 'H']",2,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_0_eo_26.JPG,GH,"['G', 'H']",3,[np.str_('C')],0,1,0.0,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_0_eo_27.JPG,GH,"['G', 'H']",4,"[np.str_('C'), np.str_('I')]",0,2,0.0,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_0_eo_28.JPG,GH,"['G', 'H']",3,[np.str_('I')],0,1,0.0,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_0_eo_29.JPG,GH,"['G', 'H']",5,"[np.str_('C'), np.str_('E'), np.str_('I')]",0,3,0.0,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_0_eo_30.JPG,GH,"['G', 'H']",3,[np.str_('E')],0,1,0.0,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_3_eo_00.JPG,GH,"['G', 'H']",0,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_3_eo_01.JPG,GH,"['G', 'H']",0,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_3_eo_02.JPG,GH,"['G', 'H']",1,[np.str_('I')],0,1,0.0,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_3_eo_03.JPG,GH,"['G', 'H']",1,[np.str_('I')],0,1,0.0,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_3_eo_04.JPG,GH,"['G', 'H']",1,[np.str_('I')],0,1,0.0,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_3_eo_05.JPG,GH,"['G', 'H']",1,[np.str_('I')],0,1,0.0,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_3_eo_06.JPG,GH,"['G', 'H']",1,[np.str_('I')],0,1,0.0,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_3_eo_07.JPG,GH,"['G', 'H']",0,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_3_eo_08.JPG,GH,"['G', 'H']",0,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_3_eo_09.JPG,GH,"['G', 'H']",0,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_3_eo_10.JPG,GH,"['G', 'H']",0,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_3_eo_11.JPG,GH,"['G', 'H']",0,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_3_eo_12.JPG,GH,"['G', 'H']",1,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_3_eo_13.JPG,GH,"['G', 'H']",1,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_3_eo_14.JPG,GH,"['G', 'H']",2,[np.str_('I')],0,1,0.0,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_3_eo_15.JPG,GH,"['G', 'H']",1,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_3_eo_16.JPG,GH,"['G', 'H']",2,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_3_eo_17.JPG,GH,"['G', 'H']",3,"[np.str_('I'), np.str_('K')]",0,2,0.0,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_3_eo_18.JPG,GH,"['G', 'H']",2,[np.str_('F')],0,1,0.0,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_3_eo_19.JPG,GH,"['G', 'H']",3,[np.str_('I')],0,1,0.0,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_3_eo_20.JPG,GH,"['G', 'H']",2,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_3_eo_21.JPG,GH,"['G', 'H']",2,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_3_eo_22.JPG,GH,"['G', 'H']",2,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_3_eo_23.JPG,GH,"['G', 'H']",1,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_3_eo_24.JPG,GH,"['G', 'H']",3,[np.str_('I')],0,1,0.0,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_3_eo_25.JPG,GH,"['G', 'H']",2,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_3_eo_26.JPG,GH,"['G', 'H']",2,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_3_eo_27.JPG,GH,"['G', 'H']",3,[np.str_('I')],0,1,0.0,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_3_eo_28.JPG,GH,"['G', 'H']",2,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_3_eo_29.JPG,GH,"['G', 'H']",1,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_3_eo_30.JPG,GH,"['G', 'H']",1,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_4_eo_00.JPG,GH,"['G', 'H']",1,[np.str_('I')],0,1,0.0,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_4_eo_01.JPG,GH,"['G', 'H']",0,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_4_eo_02.JPG,GH,"['G', 'H']",2,[np.str_('I')],0,1,0.0,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_4_eo_03.JPG,GH,"['G', 'H']",2,[np.str_('I')],0,1,0.0,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_4_eo_04.JPG,GH,"['G', 'H']",0,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_4_eo_05.JPG,GH,"['G', 'H']",0,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_4_eo_06.JPG,GH,"['G', 'H']",0,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_4_eo_07.JPG,GH,"['G', 'H']",0,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_4_eo_08.JPG,GH,"['G', 'H']",0,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_4_eo_09.JPG,GH,"['G', 'H']",0,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_4_eo_10.JPG,GH,"['G', 'H']",1,[np.str_('I')],0,1,0.0,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_4_eo_11.JPG,GH,"['G', 'H']",0,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_4_eo_12.JPG,GH,"['G', 'H']",0,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_4_eo_13.JPG,GH,"['G', 'H']",0,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_4_eo_14.JPG,GH,"['G', 'H']",2,[np.str_('I')],0,1,0.0,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_4_eo_15.JPG,GH,"['G', 'H']",3,"[np.str_('G'), np.str_('I')]",1,1,0.5,0.5,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_4_eo_16.JPG,GH,"['G', 'H']",1,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_4_eo_17.JPG,GH,"['G', 'H']",1,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_4_eo_18.JPG,GH,"['G', 'H']",2,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_4_eo_19.JPG,GH,"['G', 'H']",2,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_4_eo_20.JPG,GH,"['G', 'H']",2,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_4_eo_21.JPG,GH,"['G', 'H']",3,[np.str_('I')],0,1,0.0,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_4_eo_22.JPG,GH,"['G', 'H']",2,[np.str_('C')],0,1,0.0,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_4_eo_23.JPG,GH,"['G', 'H']",1,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_4_eo_24.JPG,GH,"['G', 'H']",1,[],0,0,,0.0,
/Users/shamiul/Documents/GitHub/AI-Computer-Vision-Project/open_data_set/photos_all/gh_gp_4_eo_25.JPG,GH,"['G', 'H']",2,[np.str_('I')],0,1,0.0,0.0,
